tweet_id	reply	retweet	like	quote
1510995313804390400			911469125100175360,352367620,1408930487226228739,1148619189340573696,1432944249746698240,593811828	
1507136896811646989				
1506592235583848452				
1508091098341670914				
1509916038120591361				
1507643424417136640				
1506039590993346560				
1505988162518405122				
1508053104859754496				
1507403071814471683				
1511250285087412224				
1511344620923465733			748260979	
1506418704606810120				
1506547330392420356				
1506283396590415872				
1511352373889101825				
1511094570813173768				
1508268048964333574				
1507492751750934529				
1511098772977336320				
1511408799260807170			1244343789893844994,594683722	
1509161020773777412				
1508437369619423234				
1506025988303777793				
1506801422687420417				
1507417348973608961				
1508507973261443076			725910660157067264,1377507233064452096,1474836413686423555	
1505943810085380100				
1509473541749624844				
1511327824765984770			783046681	
1507367530142187531				
1511252523801210890		1299836938426429442	24261700,1299836938426429442	
1511375669879803913		1115485903617572864	2810710922,1182558838609723393,3268591848,257852302	
1507087676029255686			24261700	
1509966120815501316			848254407816863744,1422890316986732547	
1508352693017841665		453504196,1402192294485409793,817781289357049856	453504196,1266001997926477824,1402192294485409793,817781289357049856	
1511230666234638341				
1511069012398063619			1301509263169335303	
1509406124575006723				
1509146502760968204				
1507852433682276358				
1506608146890035204				
1509282066088685576				
1511051439711338500				
1509812689601802240				
1507511248950235137		975434671050973185,986157852472602626,2839123901,773701952999985152,809840586,175888182,1115723971654107136	1489355698500775945,520016930,1663608926,2839123901,2650798153,773701952999985152,809840586,2981732806,1115723971654107136,852852522150658049,1283092468473516032	
1508017009761697796				
1507555772296663041				
1506340754557489155	407020992,3365826074,969040753,3365826074,1214622721067376641,917867694,1214622721067376641,969040753,969040753,1390403516737458177,1214622721067376641	3365826074	3365826074	
1511225735154966528				
1509206820308586497			851191397356978176	
1509401530310574081				
1505995548880359428				
1509958216205017088				
1511384202117324804				
1507091383508955137				
1511338161183633426			3302453488	
1509652926528212992				
1507249783584354307				
1511217604526223366				
1511412228586496003				
1509311343911858177				
1511399764688240641				
1507059415731560456				
1511071012359655430				
1508685623363743744			1001154543168753665	
1507087128651468800				
1511056516908040195		585886494	585886494,710553828827992064,179291327,974619460492517376,1480801718782894080	
1507612665316847619			1230193365397970944	
1508138652680945664			1493224709881839622,1501320947030061056	
1507039465357066240				
1510712691752673290				
1511230070932877317		1305865621880569856	27124150	
1508101330157535233				
1511287119305711619				
1507339675593228292			226525239	
1510052387741962249		88414196	88414196	
1505939644231340034	1497872005454090244		1268877323761303552,1408235733618417683	
1511363411812225033		2453069245,1463391449559355399,93478485	1463391449559355399,93478485	
1511296490471366658			1215268006403723264,4779221175,1453131027149377539	
1509401087119405057				
1506766729086705664				
1508307513074196480				
1511089634356301824				
1505983867106529280	953852571428556800,86387357,963576546895319040,2674981808,1228103255173058561	1465113137892442114	1465113137892442114,1450787155626835971	
1506464771482451971			1488072103161171969,1458581361502076928,143623236,887409036446093312,166994944,1268559485540409349,1011002026086428673	
1511076488140963849			3139686201	
1511052698501713922	1304002994292355076,1304002994292355076,1304002994292355076			
1511051469348392967				
1506052380214841345				
1511487997073494017			296396957,209327080,1493927028491440130	
1509210091697975301				
1511450373436981259				
1507050548209590279				
1511422434112675852			3225081261	
1506372716990898176				
1507092750101270529				
1506036132047310849		1465113137892442114	1465113137892442114,969040753,1363250767864422404	
1506547096580927490				
1509138837741576193				
1511322369314410498			1240709793247121408,1358868857902026752,44114466	
1506339894003646468				
1506358076688973833				
1511385160356352006				
1508014200655945731		1492785882872561664	426970764,1229161259418951683,1492785882872561664	
1505911619376852999				
1508915187151216640				
1511271724968341509			1500186073468739590,1458446887623737350,851074795269533696	
1499807149312073728			1260240921121210368	
1477436562904432643		3381851620	1470505274314215439,23216541	
1499819675009826816				
1488548659713265667				
1481649993312522245				
1499881435712278534			1436139537055506432	
1499887850799697931			1427758775843401734,1015418740194856960	
1499859741866172421				
1487631610707124233	575460845,26417055,575460845,26417055,575460845,26417055			
1477882043476414468				
1499844064329539587			1399820581537734659	
1483808579618361344		3184087847,322090834,263750524,1401618675635933184,2568996355,1436044558031327238,20631881,783260952	4139242703,1370684060188676097,3184087847,629272390,322090834,1432488437312102401,1329493178416721920,827146817724936193,263750524,120441692,1308179951833608192,391061406,351143662,1032439186962362368,1401618675635933184,1291550129627914240,1388148101664239623,1369244396940582916,2568996355,1436044558031327238,2830035156,20631881,1471296678,3018787667,783260952,1460047637571321861,353432348,157005801	
1481746255994839040				
1484054005030420484				
1477733998646292484	908179172291371008,179976580	607730637	607730637	135940735
1481789422630625282	791142105854910464,1126445059564548096,1404109448805765121,1117499396248227840,1456398649387192321,1468810363311300609,3313006027,590173575,3313006027,932850288,932850288	1416834721288491009,944491607306280960,345676271,1018957536,1442332250817794048,1258459657296842754,281134771,1176716613397221376,1296592206707531779,1089765013089177600,1072242764727967744,388105873,1141096866496446465,1348838681218572291,791142105854910464,1100927055661678597,705216996884025345,785124326588555266,869406612384915456,564257648,1401958321519800320,907476270988054528,590173575	1416834721288491009,221349905,389465459,345676271,1018957536,1404109448805765121,1258459657296842754,360386305,1176716613397221376,388105873,788801204,445061064,37161571,1082358493498073089,791142105854910464,752547518748233729,785124326588555266,2560005159,31549141,564257648,1401958321519800320,907476270988054528,590173575,932850288,410408304	1337171818835165186,1244782610565541889,2560005159
1499890411824889856				
1491296217657384960			966829614021488640	
1499799728619327491			796967922	1288990891450011654
1478371605843791887			1265441587607322626	
1477997627908059142				
1490488339861946372				
1480974071001235463			24261700	
1477791669902876677				
1481844610259369984				
1499856953719521280				
1491152270326521861			822981988067880964,1470119800206618627,1394125824454922248,108149949,1462421691733364745,1477958088560889858,806929485593538568	
1481756860566888448				
1477018931361681411				1353448806080077824
1477986470212345862		517249200		
1480659704489541632		1457309365413765127,1374094056083632129		
1480735545504694274			737616265	
1477216624977580033			1325290394595323904	
1478138427103068160				
1499817546559729684			138287222	
1477650054404005897	1282076054748717056,1326499911106498562,21702621,928984275730477056,2699160330,1306859084222783489,1033781473910960128	128690061,1135125368753537024,3404262261,375229013,274521961,1385479066111909888	1282076054748717056,1306859084222783489,128690061,3404262261,1465616803959386117,1188893226381520896,274521961,1259751771578281989,1369310243700740097	389591418,2471150767,42386100,97764463,1162391164886093824,1437620910056411137,1226873891496349696,3007964693,283676285,1226873891496349696,1306859084222783489,1385479066111909888,1385479066111909888,1385479066111909888
1499801316557742085				
1478263917705105412	1454157184946814979	1454157184946814979,1268060393785589760		
1499893538997342211		1450897171662860290	16441325,1450897171662860290,456974351	
1483472652245381121				
1484648592694407168				
1476997757445545986				
1499889687523217411				
1499809686467616770				
1486403008946753538		1351237266803462145	1412521661266468864	
1478062171284283401			1430869495808237574	
1499825082205863936			892171214646501380,1688719477	
1477309910882963459		1418631632395853827	1422371068925423617	3115671878,3115671878
1499854180026134530			16441325	
1479223305903222802	1100278577117855744	1248218173557682177	1332179582473150465,1461783050229014531	1332179582473150465,1461783050229014531
1499840115463626755			1445477147330572292	
1482613311690919938				
1499830532280143872			16783294	
1478084179799658497	2409731749	1416834721288491009,1326215670435078144,965449397717749760,710781248067784704,1040598489040920577,339574363	1416834721288491009,710781248067784704,339574363	226680731,1243026406143070208
1499798990182879235			1427044526707941377	
1495206631864520712		1477666206094090270,1194071077355491328,1440868093941583878,1081354623947100160	1477666206094090270,1194071077355491328,1440868093941583878,1081354623947100160,15258337	
1477820471630602243		1195263106949120000,196794602,3927586815,224335400,16939485,3160381099	3927586815,1273929636221771780,224335400,16939485,3160381099	
1477973217604030466	4240269017,947132377502924803,1061110198071386113	898301964722819073,1061110198071386113,4240269017	947132377502924803,4240269017	
1478013830533984260		1182175172985606144,905387939378544641,1422586649607868421	1182175172985606144,1422586649607868421	1321933576527556608
1496887047054770177		1408804776230461444		
1479553961216684033		1003010315397693440,2822324893,115766144,782896344,959712409601675264,3404262261	1327720056,1457890128,115766144,782896344,1418352642993106948,1122756478551633920,3404262261,356469463	
1479656842833940483				
1478197265864937476	3410432087,1379176352314626048,3410432087	1431027455859511301,3109560272	1358082322268971011,1431027455859511301,3109560272,1472016492736749581	1020550837,939763274823987201,939763274823987201
1479762951502548999				
1499858837851025411				
1499866700132593673				
1477880892211310593				
1479334092365701120				
1483439326453112832	405281068,1630576482,982752154019491842,1388257099604389890,1369498651928756227,2245193740	1685640846,159986616,301778063,847566835230818306,210953501,1027112576,1362064367345401859,1375566834901024776,2402066492,929043613,2947739995,1446188691190321152,1383073930475315203,1345062483485024257,1393159671825932288,3222442128,597297885,1389363192468492288,99149977,267331036,1350080311,1465757545348452369,943226965552762881,3242282429,1858366580,982752154019491842,3033796116,2245193740,1123739092674650117	159986616,1401271170251567105,1286407537080717313,2957680925,301778063,847566835230818306,1317311008268939266,210953501,926876316216864768,1362064367345401859,1375566834901024776,1246991055188189184,385478634,1213723597,727636651594276864,2402066492,929043613,410395733,557145797,1245093740542169088,2947739995,1446188691190321152,1383073930475315203,876928202224144385,1202330590239850496,1692525498,302037353,1197515524395196416,1630576482,1345062483485024257,1393159671825932288,1246192076082925568,1909650241,558812434,1389363192468492288,99149977,3291044732,1270141440841052162,267331036,746475853136035840,1142396121060220930,920129289487572992,1185696331190292482,1375417064,561798277,91394325,1350080311,1465757545348452369,1112001855054323712,808147346735263744,1305520557975367681,3669388282,799042165,943226965552762881,1082446643390103552,3242282429,47463046,1377018899523379200,438145317,1858366580,982752154019491842,936625014140559360,1247138266345639936,1369498651928756227,2245193740,1123739092674650117,23136781,1219637069120565248,1013453367748616199,2411456169,1046404336048320515,895880935647830017,1358778872335130634,1485336283,1032439186962362368	808082204530130944,1447195095187353601,561798277,1400214238245789697
1476839202394411008				
1499830305229783043				
1480663845719134210				
1476997116811747335				
1499803587484045313		1299153797500018689	1279359050447310848,1299153797500018689	
1499867275997769728		1234587956804976642,1447870635829444609,1492601916647682049	776905688,1314552768623861760,1352427798,96910606,1447870635829444609,570486091	
1499851457532682242				
1477835415969095684				
1499880909700534275				
1477780749306765312		1458153356271230980	1458153356271230980	
1478576076674588674		769699835968647168,273716224	155137985,741236074777808896,273716224	
1477855504290357249				
1477812407267323906	1370749459882110978,705650024982556672			
1476732622483165185				
1499798983748767744	341536641,341536641,341536641,341536641,341536641,341536641,341536641,341536641,341536641,341536641		1427044526707941377	
1478156966681882629		937031804065865736		
1495157386629296133		51127088		
1498384335245746177		705047741911736320		
1477853526499991553		1302416349776486403		
1499880304303120387		1291475830980435968	911616336278601728,1291475830980435968,1404623684736851969,1481845296883650561	
1499857539995160577				
1499812322650558477				
1478161298580029440			49799000	
1478154236777091080		23451055,1302338090749571072	1256324085606420480,1083117178323296256,1332750280904085514,1302338090749571072,956589498,24407572,1456606975878471680,34617163	1324347168782692352,1302338090749571072
1476837148674478085				
1477876041901355008				
1499892793816322053			1466554222879641602,1377817868562096128,1465464615329050628	
1499866946644299778		778102378629332992,1251855958575366150		
1479379620990529536				
1499882753541738501				
1499812999569289219				
1499819088239071232				
1478163948599791617			4448266101	
1482724718398611456	1446769166	1485302030214340609,1187459045436940291	1485302030214340609,1187459045436940291,1446769166	
1477998735607177224				
1476963249459449860				
1499884854435057670				
1499891105063657472			928194631,1358527123862953984,987177634739060736,1000127272072888320,122504270,49512909,1429523514822955011,2594729928,1024398571938963456,883065986,1225146581915029504	
1476713433613668355				
1499862841079341056		1480569804419477505	820710596521951233,1480569804419477505	
1499872506177482752				
1483239804812804106				
1483308119488798720			904472219111219200	
1479246765996097536	1415045723230543873,1100278577117855744			
1477667642320248833				
1480801956692054017				
1477883167960977409		1451060661681807360		
1499864627479465985			36437383	
1496856260201021445				
1482736069837828098		1001061562772209664	352667864,1001061562772209664	
1481828128620265472				
1487298979423424513			1429311313675579393,49171346	
1480669702628143110	63511628			
1483511640150577155		223682638		
1479514472767176712	1302622974865010691,1358456797,14585538,1361392544307957771	1442048140773715973,1218700968289804289,1429120419982946314,372998325,1304126112771895297,27272607,15251252,1231059194989752320,4873068379,1461179603746230272	19112218,1436796264838991873,49046727,375419577,1442048140773715973,1064268842,27272607,1231059194989752320,422742486,1398361093	132214394,1436796264838991873,4895601971,1436796264838991873,1479946111746027521,3862673718,118558187,1260381303289057281,118558187
1478362710366736384			1229726416444567552	
1499812918736662536				
1499875219695042560		2654550420,1476378547610476546	254336587,1486010055811993605,2654550420,229056019	
1477883731713142784				
1499876393307426818			16441325	
1477884019874443271				
1481652351802875906				
1498706914699448321		835518942219153408		
1476714051354955777			1298700668736282626	
1477829781555134468			1273123239141822464	
1478646941496094724				
1477818013692960769	1349063545766477827,1096761363630878720	163138147,1350114009903755264,1412219326854316035	163138147,1401656150773452801,28367547,1412219326854316035	844389734268911616
1478537085187670017				
1499871903393144833		1061693014597386240,1010343240988577792	4153083867,123724990,1061693014597386240,83271441,1010343240988577792,1671012654,24448842,220162624,1433087621052370952,908093930679533568,122111163,1059223865916702720,1176606136721559552,1424326920825708545,1186623067,2308420057,1302455125739556869,21708786,3040066599,95862019,3073260054,2361396394,1226872836121407491,275414462,912108155416522752,3249664333,3920169198,5538172,17447263,1483839650271830023,517787647,2817988695,1495266645979197442,1087885752682405888,1178449438739718144	
1488234812817117187			805562319598194688	
1499878457387405317				
1499889929144332289			1121175639506034689	
1499810948277747715				
1499858819270258689			1486488168840851457	
1477882593651613697				
1499874569846497293				
1478367702880239620				
1477947216631410693				
1482415558230478849		806570684268871680	3085485609,806570684268871680	
1499805229843456000				
1478036049800671236			2402169487	
1475956068761145351		102816266,50164350,497005469	2832818240,102816266,1352427798,50164350,497005469	
1478302749695647744		1309531717066260481	32297036,1309531717066260481	
1476079959345188866	761267848190853120,1088099732	1311870327497076736	1311870327497076736	
1477058139056795649				
1475636679922704385			1424983554992214017	1424983554992214017
1490319428373946369				
1496234850973540361		873385619883528193,1087758508911665152,2011031,1420632786516467714,1192023404,308857625,869967070984851457	873385619883528193,1087758508911665152,451192624,947919287427256321,1420632786516467714,1177574137650405377	
1495903248372625408	1418162849952636929			
1478249325327171586				
1476979293347528711		1854117721,818953748286410753,1423888892,1436019699226058765,1453899290582130690,1375559376283533316	1854117721,24912164,347385000,949000938706137089,1344539976,955212026975895552,1244252161858572288,988376426444394496,1171943888568889345,1306655690434523136,1436019699226058765,1314701422127206401,947500272607096832,1375559376283533316,1467445282187059207,1242452987592749056,1400152127952101385,1095997454	
1496051491035127814				
1495727731136688128				
1495671312819589125			166012832	
1480872018132316163				
1482784845721972740				
1496205162897195008				
1496259798110818315	52014298,337757026,1246879574597799949,337757026,1246879574597799949,337757026,1246879574597799949,337757026,1246879574597799949,337757026,337757026,337757026,337757026,1246879574597799949,1246879574597799949,337757026,337757026,1246879574597799949,337757026,1246879574597799949,337757026,337757026,1307772519345205255,1243170788355846144,950761788919963648,2363521558,1238051417497186304,1419561207153967109,1686805202,2485087950,226177316,1019097556322832386,826140133632176132,19863335,1347566047109533701,1446554872422277121,4461945688,528674835,1169619583474524160,254723754,766521692,1406690621457375232,745583289520496640,745583289520496640,826140133632176132,1032623251028172800,1246879574597799949,826140133632176132,826140133632176132,1246879574597799949,826140133632176132,262649346,1492932667796606985,1186579634319691776,1128760152369389569,1128760152369389569,1316479139436691457,1246879574597799949,337757026,1087000384617484294,337757026,1496195567235604481,348571897,2399224863,1470417282123894791,1470417282123894791,1481006474662920194,1307772519345205255,1307772519345205255,1615139828,17405676,17405676,17405676,17405676,1427326571715629064,563108976,3372274023,1246879574597799949,1235344733318369282,597849807,1293147619938701312,26365155	1098290415810342913,1165143892787978240,164332101,1476820068164161542,3424205500,1437776883060551683,49422027,588218949,1379081389895716869,1492195056429719558,1322910342230560768,1253785733623689222,230819862,1105550193263546368,987053630913171456,1427319849777238016,17590516,1063180800202547201,997277612,1004803972522237952,1569052392,339332735,387585295,1283115020839268354,1470397520572465159,417971466,955304970,1374348833392631808,131821261,1302029775905619969,2892003448,51844407,1237851734669586432,37451311,934564066114330625,1411219694,21680585,246225198,83894372,3617901,28757610,1448516481361317888,2504143856,545088857,374765784,59517652,833013356,1129330322930393088,237208902,876561132756119553,330990433	2172581426,1360893462988603392,536307979,1165143892787978240,167161227,1317735100105314305,2276267144,1010132083635867649,1452265457319284746,1330957977898070017,164332101,1624653114,231997725,4834878431,29738198,879573019559161856,1476820068164161542,1448237152475697158,1488958505415548935,2558950346,241603378,1036364370501136385,1427614838675722246,4461945688,827276023435702273,1271896562722123778,1117001531910426624,1304503440031313921,88391044,3424205500,619284513,2520597163,1028324181522440197,87518344,1329346129692078080,712769154,1437776883060551683,4636845021,819263723776905216,42593473,355792413,2511193311,710764902110138368,588218949,302151297,1400083433632813056,955102083790856193,1373195163598721027,23615143,1387803812283523076,1100448417480953856,2425400763,1492195056429719558,1423169924462174211,1322910342230560768,1331679180,1197219942065737736,36956244,1496195567235604481,374952464,230819862,1097874540577865730,1369609314630000643,805651780822413313,3134829814,1241998693,1389234846116073481,223210130,1043269027982974979,14809242,1305507792665575424,22801298,1303293962334199808,2953840334,1072787530666393600,2562268036,528890796,987053630913171456,1159478407572291590,1340813115731095554,1473032424422580226,2236531657,1063180800202547201,1481006474662920194,561033900,3375889816,1569052392,1458041136136826882,408891118,339332735,1166489482457227269,917067877,841960585562595329,3231404855,281208495,150188542,1313494123828178944,585791288,23424317,1283115020839268354,584228241,3221371648,1389920186807906305,1470397520572465159,1439381519647350786,955304970,531580220,466830799,1417574619658264579,4776041317,1456404366873743374,1468286779858067459,1250015564732477441,1061600202,1427354507080617994,1374348833392631808,2942830703,131821261,1302029775905619969,17405676,3307173814,2267968574,1143690164163629057,1306295240920371201,1375114968903905286,2892003448,1428732193153634305,1352473794506588160,51844407,1237851734669586432,934564066114330625,50278562,3890142736,563108976,21680585,108912314,2889251771,246225198,1479667737127497728,1411344241578725376,83894372,542707665,40297170,3617901,431004099,1267971607,28757610,3372274023,1448516481361317888,1321891945392885760,1265267083249512449,1246879574597799949,545088857,1407054830527463424,716685141,1293147619938701312,995059870679302144,20550442,833013356,780025356195618816,888871695641178114,1187899286,297485452,135088714,876561132756119553,237208902,964204669122875398,1249470385424236554,42839027,1114273580,248147542,330990433,140098178	2261630598,876411310606622720,569797178,1406690621457375232,826140133632176132,2399224863,2829551668,1321891945392885760
1496137452603461637				
1489933681464836096			2962190169,1434978323239690243	
1476107415821107204		1399974469142204416,181019871,1416212822589984771	1399974469142204416,315447538,29025640	
1495891619501035520		1430940798430978058,827601515565158400,1425742000867868676,349591582,2151791698,216649674	1497127396117397504,595820158,991077476,2893191855,1274499149996703744,72949514,1430940798430978058,814757685639974913,22878938,827601515565158400,49074528,1425742000867868676,1269817356701831168,17527642,1427810308517777410,3154890664,365767419,824089330671120384,1257466538401181699,1235823166787702785,46424996,1932760890,713369800215556096,2372731105,4691252905,349591582,2151791698,43276484,3315526844,3167617923,931244582,850486941418225664,1556031798,51052567,15947254,18809806,774316063,1153308544177004544,118114048,1406255356024606721,216649674,1213165825001017344,769339027510140929,1295813447679123456,1217894519158595584,718410799,1284008430,1479614074719715334,1416529387114176519,828250795279839232	
1476118983619141633			728329114877341696	
1495786854628663298		105882388,1473069499	105882388,92636037,3026382405,1473069499	
1479837920135684102			3305000532	
1479073353851883523		75616929	75616929	
1496133031869960209	1315466606	1436085769958051845,694857869108322306,2309021534,601373370,14980820,16434321	25735138,1311839197834211333,1436085769958051845,694857869108322306,2264170283,797949847831773190,242619951,1346572622079913992,37749336,23138033	53097556
1495869880956067861				
1480274844293992456	1106369462,1443612075956350982	1356907036005523457	1394219243810459649,1356907036005523457,944382516	1443612075956350982
1480879874046898177				
1486913104000733193		1421531202037686272	1421531202037686272	
1475971449500405765				
1496172563432673281		1043304396149276672	1069733528462487552,1043304396149276672	
1495596895770931200		338633208	1430439306238119943	
1495694744919613442			1046681417621463040	
1483250962181599234		471714125		
1479500970895704073				
1484446174182625283				
1495621648015577088				
1495752220339576834				
1496252255275790340				
1476803282395877376				
1495552761257250818				
1476346839859224580				
1495627695694413826				
1486879010810335236				
1477010428865753090				
1476378890360614915	912417265425043456		912417265425043456	
1475831699393052674				
1476784721438797824		823308721686093825,24454249,1275170373336813569,1008073992366903297,1130940537471561729	1358364433353998344,1275221957882019841,1152630256580341760,1008073992366903297	
1496199774118285322		36555289,1428217406782984197,796522592	713232567449726976,727988946580410368,2189225305,2484090860,1472721497470951428,1028538013,1204445044184436738,1702592023,955021009278644224,1959214038,1229157487300886528,1246069636484997120,36555289,1162358867398922241,1274092664640745474,29461262,21416933,22791133,29288124,1477443592125775873,2588882670,948898448417357824,1457054122654400514,1245548595622735872,1435662803919007745,1439733299908210689,1178643862291730432,1233465170288050176,1352034371256008704,1461189193040904193,930986371904393217,790048165122678784,1472979320381521931,893658489037348865,818358362014302208,1294338096792850439,1451434957197488143,1469616536277164035,1482758197601611776,18352008,733653218308329472,976395980487757824,1465072564892536840,1161373567663190017,1379377744765542400,1063231061549666305,2991939403,705328699,226753903,1256911149897003010,1444091460803039232,1488456553778794497,816409313757380608,2871097568,1408593926148308992	
1484964195774861312		1470119800206618627	73016890,753531372	
1475689376566886401			262558584	
1483259068584435712			1062520712018055168,1373433664105680896	
1495547538811801614				
1475648055525347331	1362227215379800065,1174358233919774720	1174358233919774720	1174358233919774720	
1496147313269645327	1485588059257245697,1213176572980559873,1402554288	851777627077705728,289614523,1442064320053972993,1380248895981289479,3963623902,713796037,1484210960961310723,1258465269925773312,1653750973,1099173266,1326515060454412290,805359776901320704,1213176572980559873,1091640902118977537,1495807732145963009,1050097122161414144,1149163107899625472,1495098679837048841,1468575458870857729,915608320345612288,1360872639703744513,1365751912788803586,1046513489257193472,1359909682513666059,594826054,1296488207677362176,1274861230348472320,1109318628267171840,1265241195934072837,1256982958113775616,1002529081756438528,1170370099024408578,1407212207566426113,780891600834658304	851777627077705728,1493504570785361922,1249582915228483584,1110603684331876352,289614523,1494911034418769924,1269583911014879239,1979541487,1414254959441350656,1352909799201992709,1215657742381260803,1142364032915116032,1429822366461349891,1347585504565452807,1098583817185579008,1442064320053972993,806969702908100608,1463738289949528066,1380248895981289479,1463023714610470914,3963623902,713796037,1477960242847756290,1484210960961310723,4870951065,353522726,1258465269925773312,1404170515690971143,1022560787552985088,1863272520,1496221330001338380,1318274183227494400,1653750973,1099173266,769778270132903936,1326515060454412290,805359776901320704,1322541057490489345,1213176572980559873,1091640902118977537,1256781366018088962,3865456937,1284065719739731968,3335411170,1050097122161414144,1149163107899625472,1495098679837048841,1376075819823599617,620927736,1457091354559930368,1345794713547386881,1468575458870857729,915608320345612288,1457280930394132482,1360872639703744513,725420088803860486,1428329507996508160,1243492733400100870,1365751912788803586,1403961357607780354,1017616766,2160779829,1431681767967268865,1331144056370581504,1046513489257193472,1359909682513666059,1296488207677362176,3505208189,1191749180835991559,1274861230348472320,877539806510813185,2734962963,1109318628267171840,1301109392876732417,1265241195934072837,1452421720959225857,1256982958113775616,915712525945200640,1002529081756438528,1170370099024408578,1407212207566426113,780891600834658304,1402554288	1140175192993480704,1170370099024408578,1402554288,1360872639703744513
1480683450319339521				
1476455547138240514			1474639679811063808	
1477806844643098626		148489517	1431311708186980356	
1476528105124769792				
1476173667096797185		1215387121592209409	1215387121592209409	
1496135861552955399	770356391433207809	22939964,721632998,1381785716,49311478	874098720,514882099,721632998,369322393,2835405715,1381785716,49311478	1202585418
1496217694005256192	461463388		190378877	190378877
1495572304180428805	503970795,2976976116,503970795	1493034262009769987,1347755633492152320,1326471178563645440,1850420952,1348965994388201472,1492820401323491333,1494231826260697088,509090832,17292374,540121712,1062539238271578114,100973954,4028751976,52284025,1492578926660620297,826142894805381120,1439903294428700674,1349356934089084928,1266903574153486338,831196801374027776,751578677859811328,881915861845458944,1370882129022779393,1024067503809548288,1399890773894742017,809260290554499072,1492033677714464775,823238858779348992,1472334465649229827,1349010518011506690,1378548491551715329,1441285911195512836,344522489,2423444586,1140281356603273217,900113336,1369926745869086724,1026097285720158208,886011805817987072,87864574,1430599158432468995,1433124907660070912,1336870146242056192,1002352948935036928,881989261779582976,1404541781014986755,1458939851345117191,701643875304116224,1285800069674016769,2282838560,78058235,129386940,386240318,1150808563255844865,822913034888810496,1427378571991912449,1392962413255970817,1018869764129619973,1973259390,827694015965446145,2976976116	1347755633492152320,1326471178563645440,3028493620,1850420952,1312608816278630400,1494231826260697088,630722444,509090832,2326035248,17292374,100973954,1489570416255549440,953906908854870016,1492578926660620297,552168662,937020126146236418,1266903574153486338,1465506162472796166,1375181716013379584,881915861845458944,1370882129022779393,1024067503809548288,775021826703368192,1374061347143573505,809260290554499072,1476168168091668485,1349010518011506690,344522489,1026097285720158208,1424896833973796869,886011805817987072,1351997789606203394,87864574,1430599158432468995,1429412941166780429,1433124907660070912,1246795716477018112,1415043047243538432,357327485,1458939851345117191,3348064792,129386940,1367546267560267781,1476129439154991106,1335721860722528260,386240318,962886602971267073,822913034888810496,1309985246843203587,791142105854910464,503970795	886011805817987072,1221893235657674752,1258708503511924736,2976976116,1429412941166780429
1479551543280082956				
