Topic	Event	Label	Tweet_ID
Ukraine	EN05	False	1506547096580927490
Ukraine	EN05	Other	1509138837741576193
Ukraine	EN05	Other	1511322369314410498
Ukraine	EN05	False	1506339894003646468
Ukraine	EN05	False	1506358076688973833
Ukraine	EN05	Other	1511385160356352006
Ukraine	EN05	False	1508014200655945731
Ukraine	EN05	False	1505911619376852999
Ukraine	EN05	Other	1508915187151216640
Ukraine	EN05	False	1511271724968341509
Covid	EN17	Other	1499807149312073728
Covid	EN17	False	1477436562904432643
Covid	EN17	Other	1499819675009826816
Covid	EN17	Other	1488548659713265667
Covid	EN17	True	1481649993312522245
Covid	EN17	Other	1499881435712278534
Covid	EN17	Other	1499887850799697931
Covid	EN17	Other	1499859741866172421
Covid	EN17	False	1487631610707124233
Covid	EN17	False	1477882043476414468
Covid	EN17	Other	1499844064329539587
Covid	EN17	False	1483808579618361344
Covid	EN17	False	1481746255994839040
Covid	EN17	Other	1484054005030420484
Covid	EN17	False	1477733998646292484
Covid	EN17	False	1481789422630625282
Covid	EN17	Other	1499890411824889856
Covid	EN17	False	1491296217657384960
Covid	EN17	Other	1499799728619327491
Covid	EN17	Other	1478371605843791887
Covid	EN17	False	1477997627908059142
Covid	EN17	False	1490488339861946372
Covid	EN17	False	1480974071001235463
Covid	EN17	False	1477791669902876677
Covid	EN17	False	1481844610259369984
Covid	EN17	Other	1499856953719521280
Covid	EN17	False	1491152270326521861
Covid	EN17	False	1481756860566888448
Covid	EN17	False	1477018931361681411
Covid	EN17	False	1477986470212345862
Covid	EN17	True	1480659704489541632
Covid	EN17	True	1480735545504694274
Covid	EN17	False	1477216624977580033
Covid	EN17	False	1478138427103068160
Covid	EN17	Other	1499817546559729684
Covid	EN17	False	1477650054404005897
Covid	EN17	Other	1499801316557742085
Covid	EN17	False	1478263917705105412
Covid	EN17	Other	1499893538997342211
Covid	EN17	True	1483472652245381121
Covid	EN17	False	1484648592694407168
Covid	EN17	False	1476997757445545986
Covid	EN17	Other	1499889687523217411
Covid	EN17	Other	1499809686467616770
Covid	EN17	False	1486403008946753538
Covid	EN17	Other	1478062171284283401
Covid	EN17	Other	1499825082205863936
Covid	EN17	False	1477309910882963459
Covid	EN17	Other	1499854180026134530
Covid	EN17	False	1479223305903222802
Covid	EN17	Other	1499840115463626755
Covid	EN17	True	1482613311690919938
Covid	EN17	Other	1499830532280143872
Covid	EN17	False	1478084179799658497
Covid	EN17	Other	1499798990182879235
Covid	EN17	False	1495206631864520712
Covid	EN17	False	1477820471630602243
Covid	EN17	False	1477973217604030466
Covid	EN17	False	1478013830533984260
Covid	EN17	False	1496887047054770177
Covid	EN17	False	1498384335245746177
Covid	EN17	False	1477853526499991553
Covid	EN17	False	1478161298580029440
Covid	EN17	False	1478154236777091080
Covid	EN17	False	1476837148674478085
Covid	EN17	False	1477876041901355008
Covid	EN17	Other	1499892793816322053
Covid	EN17	Other	1499866946644299778
Covid	EN17	False	1479379620990529536
Covid	EN17	Other	1499882753541738501
Covid	EN17	Other	1499812999569289219
Covid	EN17	Other	1499819088239071232
Covid	EN17	False	1478163948599791617
Covid	EN17	False	1482724718398611456
Covid	EN17	Other	1477998735607177224
Covid	EN17	False	1476963249459449860
Covid	EN17	Other	1499884854435057670
Covid	EN17	Other	1499891105063657472
Covid	EN17	False	1476713433613668355
Covid	EN17	Other	1499862841079341056
Covid	EN17	Other	1499872506177482752
Covid	EN17	False	1483308119488798720
Covid	EN17	False	1479246765996097536
Covid	EN17	False	1477667642320248833
Covid	EN17	True	1480801956692054017
Covid	EN17	False	1477883167960977409
Covid	EN17	Other	1499864627479465985
Covid	EN17	False	1496856260201021445
Covid	EN17	False	1482736069837828098
Covid	EN17	False	1481828128620265472
Covid	EN17	True	1487298979423424513
Covid	EN17	True	1480669702628143110
Covid	EN17	False	1483511640150577155
Covid	EN17	False	1479514472767176712
Covid	EN17	Other	1478362710366736384
Covid	EN17	Other	1499812918736662536
Covid	EN17	Other	1499875219695042560
Covid	EN17	False	1477883731713142784
Covid	EN17	Other	1499876393307426818
Covid	EN17	False	1477884019874443271
Covid	EN17	True	1481652351802875906
Covid	EN17	False	1498706914699448321
Covid	EN17	False	1476714051354955777
Covid	EN17	False	1477829781555134468
Covid	EN17	False	1478646941496094724
Covid	EN17	False	1477818013692960769
Covid	EN17	False	1478537085187670017
Covid	EN17	Other	1499871903393144833
Covid	EN17	True	1488234812817117187
Covid	EN17	Other	1499878457387405317
Covid	EN17	Other	1499889929144332289
Covid	EN17	Other	1499810948277747715
Covid	EN17	Other	1499858819270258689
Covid	EN17	False	1477882593651613697
Covid	EN17	Other	1499874569846497293
Covid	EN17	False	1478367702880239620
Covid	EN17	False	1477947216631410693
Covid	EN17	True	1482415558230478849
Covid	EN17	Other	1499805229843456000
Covid	EN17	False	1478036049800671236
Covid	EN18	False	1475956068761145351
Covid	EN18	False	1478302749695647744
Covid	EN18	False	1476079959345188866
Covid	EN18	False	1477058139056795649
Covid	EN18	False	1475636679922704385
Covid	EN18	Other	1490319428373946369
Covid	EN18	Other	1496234850973540361
Covid	EN18	Other	1495903248372625408
Covid	EN18	False	1478249325327171586
Covid	EN18	False	1476979293347528711
Covid	EN18	Other	1496051491035127814
Covid	EN18	Other	1495727731136688128
Covid	EN18	Other	1495671312819589125
Covid	EN18	False	1480872018132316163
Covid	EN18	True	1482784845721972740
Covid	EN18	Other	1496205162897195008
Covid	EN18	Other	1496259798110818315
Covid	EN18	Other	1496137452603461637
Covid	EN18	False	1489933681464836096
Covid	EN18	False	1476107415821107204
Covid	EN18	Other	1495891619501035520
Covid	EN18	False	1476118983619141633
Covid	EN18	Other	1495786854628663298
Covid	EN18	False	1479837920135684102
Covid	EN18	False	1479073353851883523
Covid	EN18	Other	1496133031869960209
Covid	EN18	Other	1495869880956067861
Covid	EN18	False	1480274844293992456
Covid	EN18	False	1480879874046898177
Covid	EN18	False	1486913104000733193
Covid	EN18	True	1475971449500405765
Covid	EN18	Other	1496172563432673281
Covid	EN18	Other	1495596895770931200
Covid	EN18	Other	1495694744919613442
Covid	EN18	False	1483250962181599234
Covid	EN18	False	1479500970895704073
Covid	EN18	False	1484446174182625283
Covid	EN18	Other	1495621648015577088
Covid	EN18	Other	1495752220339576834
Covid	EN18	False	1496252255275790340
Covid	EN18	False	1476803282395877376
Covid	EN18	Other	1495552761257250818
Covid	EN18	False	1476346839859224580
Covid	EN18	Other	1495627695694413826
Covid	EN18	False	1486879010810335236
Covid	EN18	False	1477010428865753090
Covid	EN18	False	1476378890360614915
Covid	EN18	False	1475831699393052674
Covid	EN18	False	1476784721438797824
Covid	EN18	Other	1496199774118285322
Covid	EN18	False	1484964195774861312
Covid	EN18	False	1475689376566886401
Covid	EN18	False	1483259068584435712
Covid	EN18	Other	1495547538811801614
Covid	EN18	False	1475648055525347331
Covid	EN18	False	1480683450319339521
Covid	EN18	False	1476455547138240514
Covid	EN18	True	1476528105124769792
Covid	EN18	False	1476173667096797185
Covid	EN18	False	1476375044553121795
Covid	EN18	False	1475604276235980801
Covid	EN18	True	1477384165695922180
Covid	EN18	False	1478082178831503360
Covid	EN18	False	1478001208375844864
Covid	EN18	False	1483898049910956033
Covid	EN18	Other	1496081688979558418
Covid	EN18	Other	1480918392043356161
Covid	EN18	False	1475988855027339264
Covid	EN18	Other	1496126387270393867
Covid	EN18	False	1476556194290585606
Covid	EN18	False	1478029431121793024
Covid	EN18	Other	1496111686746619906
Covid	EN18	Other	1495845034595344390
Covid	EN18	False	1476666862926716936
Covid	EN18	Other	1496139155109261312
Covid	EN18	Other	1492466239574364163
Covid	EN18	Other	1496216221691170816
Covid	EN18	False	1476708383180820495
Covid	EN18	False	1476371744499847173
Covid	EN18	False	1477456468064407552
Covid	EN18	False	1479184753706233858
Covid	EN18	False	1475937827422539778
Covid	EN18	False	1478097216132821006
Covid	EN18	False	1476637841882976258
Covid	EN18	False	1476544544267292677
Covid	EN18	True	1476567837531594756
Covid	EN18	Other	1496054659336708099
Covid	EN18	Other	1495636840401227776
Covid	EN18	False	1477503386916425730
Covid	EN18	False	1478011975158353922
Covid	EN18	False	1476041549242781699
Covid	EN18	False	1478462440039981064
Covid	EN18	False	1479686364300025861
Covid	EN18	Other	1496200405000368134
Covid	EN18	Other	1496161096843075591
Covid	EN18	Other	1479200137087881218
Covid	EN18	Other	1496092749422075905
Covid	EN18	Other	1496169508117135372
Covid	EN18	Other	1496156607570403336
Covid	EN18	Other	1485588335263424521
Covid	EN18	Other	1496075224709840896
Covid	EN18	False	1481996968121364480
Covid	EN18	False	1477551328817819655
Covid	EN18	False	1478250041773117444
Covid	EN18	Other	1496003853409570816
Covid	EN18	False	1479140620304322561
Covid	EN18	Other	1495932687684706304
Covid	EN18	Other	1495818834485428227
Covid	EN18	False	1482820256133431301
Covid	EN18	False	1479525624003837954
Covid	EN18	Other	1495752335540240392
Covid	EN18	False	1480646703493652482
Covid	EN18	False	1481877742195179520
Covid	EN18	True	1479747958186774533
Covid	EN18	False	1479475856346996738
Covid	EN18	False	1476471118722650116
Covid	EN18	Other	1475739822857854976
Covid	EN14	False	1488004389331619842
Covid	EN14	Other	1481910793167855623
Covid	EN14	Other	1509870841638625284
Covid	EN14	Other	1483853876277100548
Covid	EN14	Other	1479429537540706305
Covid	EN14	Other	1492984304946790409
Covid	EN14	Other	1481996824651046915
Covid	EN14	False	1509559599841439751
Covid	EN14	Other	1481548315229827075
Covid	EN14	False	1511362755462418432
Covid	EN14	False	1510153397055369216
Covid	EN14	True	1508753372278661121
Covid	EN14	Other	1481839761623220229
Covid	EN14	False	1510945636081930244
Covid	EN14	Other	1488568459516649476
Covid	EN14	Other	1509569565444874244
Covid	EN14	Other	1507641696586240008
Covid	EN14	False	1510942689466159110
Covid	EN14	Other	1493503313232293888
Covid	EN14	Other	1488199473335791622
Covid	EN14	Other	1481433323654336512
Covid	EN14	Other	1481842773309464577
Covid	EN14	False	1489872705750847490
Covid	EN14	False	1480991323679244296
Covid	EN14	Other	1493331840098263044
Covid	EN14	Other	1479966422864433154
Covid	EN14	Other	1481764280160735233
Covid	EN14	False	1509257432807395328
Covid	EN14	Other	1480626575037054977
Covid	EN14	False	1508186332551696384
Covid	EN14	Other	1508864678394540043
Covid	EN14	Other	1478060911856259075
Covid	EN14	Other	1510558253624827908
Covid	EN14	Other	1509105186157039619
Covid	EN14	Other	1479261627602157570
Covid	EN14	Other	1509351744584974337
Covid	EN14	Other	1509487976660754443
Covid	EN14	Other	1489629465957310465
Covid	EN14	Other	1507893289378328577
Covid	EN14	False	1498800033281589249
Covid	EN14	Other	1509077615570731010
Covid	EN14	Other	1479220211135959042
Covid	EN14	Other	1508658093395263492
Covid	EN14	Other	1509981378166898694
Covid	EN14	False	1495288364467355648
Covid	EN14	Other	1477336601617436677
Covid	EN14	Other	1509204331307978757
Covid	EN14	Other	1508437119684993026
Covid	EN14	Other	1478817033173225472
Covid	EN14	Other	1480909743061356545
Covid	EN14	Other	1478273294755237891
Covid	EN14	True	1511197831456993282
Covid	EN14	True	1509560311719804932
Covid	EN14	Other	1487510863993049090
Covid	EN14	Other	1508782775310168064
Covid	EN14	Other	1478815512100487169
Covid	EN14	Other	1481862439645814787
Covid	EN14	Other	1495822270270513159
Covid	EN14	Other	1510951031269740546
Covid	EN14	Other	1509470846653456387
Covid	EN14	Other	1492331128023228416
Covid	EN14	True	1508562315741913093
Covid	EN14	Other	1509947860611129347
Covid	EN14	Other	1509284809780211712
Covid	EN14	Other	1508111282079428613
Covid	EN14	False	1483044879659765761
Covid	EN14	Other	1478255236632309762
Covid	EN14	False	1509485165394989062
Covid	EN14	Other	1510040234255343616
Covid	EN14	Other	1478113870124179456
Covid	EN14	Other	1481649926845059084
Covid	EN14	False	1484214894429937667
Covid	EN14	Other	1479965267006410754
Covid	EN14	Other	1480102069650481156
Covid	EN14	Other	1490757119259328517
Covid	EN14	Other	1487028866199666695
Covid	EN14	Other	1507867338586140688
Covid	EN14	Other	1482729673809436672
Covid	EN14	False	1485622431549358080
Covid	EN14	Other	1510247318632771588
Covid	EN14	True	1498881607964495872
Covid	EN14	Other	1489254175712034820
Covid	EN14	Other	1486013493908180999
Covid	EN14	Other	1498727038420758528
Covid	EN14	Other	1508358633784070144
Covid	EN14	Other	1492151537472352260
Covid	EN14	Other	1492435708262322176
Covid	EN14	Other	1509705073617936387
Covid	EN14	False	1508075679262420997
Covid	EN14	Other	1489232641899569155
Covid	EN14	Other	1508626480070336513
Covid	EN14	Other	1499248498595831808
Covid	EN14	Other	1493377932521349122
Covid	EN14	Other	1509645231255277568
Covid	EN14	Other	1487048836111638533
Covid	EN14	Other	1492251804079476748
Covid	EN14	False	1480928218509156354
Covid	EN14	False	1510061996753838080
Covid	EN14	False	1509585743315939330
Covid	EN14	True	1499414077604614145
Covid	EN14	Other	1496618676883128321
Covid	EN14	Other	1510298667491622914
Misc	EN34	Other	1511492344541024260
Misc	EN34	Other	1508168397946818560
Misc	EN34	False	1511412550725951490
Misc	EN34	Other	1511490101121069064
Misc	EN34	False	1508841882872434697
Misc	EN34	False	1508899697334882309
Misc	EN34	False	1511330554175762436
Misc	EN34	Other	1511485189473677325
Misc	EN34	False	1510735352931098626
Misc	EN34	False	1511087315657150474
Misc	EN34	Other	1511493254780690432
Misc	EN34	Other	1511480592730402822
Misc	EN34	False	1511076748145971201
Misc	EN34	False	1508138164313018376
Misc	EN34	Other	1511487193277251592
Misc	EN34	False	1508449023866327051
Misc	EN34	Other	1511483365471445002
Misc	EN34	False	1508928292245708805
Misc	EN34	False	1508569411761979398
Misc	EN34	False	1508500997311647744
Misc	EN34	Other	1511484424621379590
Misc	EN34	False	1510877776374644738
Misc	EN34	False	1510079003553525761
Misc	EN34	Other	1511487950957203463
Misc	EN34	Other	1511492197794807808
Misc	EN34	False	1510373119969660932
Misc	EN34	False	1509881947291496450
Misc	EN34	Other	1511478385838538758
Misc	EN34	False	1508189185559212036
Misc	EN34	False	1508572763933585411
Misc	EN34	Other	1511491720784990208
Misc	EN34	False	1509242537097060352
Misc	EN34	Other	1511374463857745924
Misc	EN34	False	1509304307891511301
Misc	EN34	False	1508449549681057792
Misc	EN34	False	1509335114056151045
Misc	EN34	Other	1511491327678197763
Misc	EN34	False	1511480554088239105
Misc	EN34	Other	1511482356695281669
Misc	EN34	False	1508463339864825857
Misc	EN34	False	1508193168579129347
Misc	EN34	Other	1511485828576550917
Misc	EN34	False	1511406884410081288
Misc	EN34	False	1510292756819857413
Misc	EN34	Other	1511480149509824518
Misc	EN34	False	1508144260859658246
Misc	EN34	False	1508142734325940225
Misc	EN34	Other	1511486259977494531
Misc	EN34	False	1508910269220667393
Misc	EN34	False	1511105316091580420
Misc	EN34	False	1508511152896024576
Misc	EN34	Other	1511479565134221320
Misc	EN34	False	1508489959585558542
Misc	EN34	False	1508535982106320896
Misc	EN34	False	1508230591627505664
Misc	EN34	False	1508218983304073221
Misc	EN34	False	1509506673509031938
Misc	EN34	False	1508134468820688901
Misc	EN34	False	1508562296397873159
Misc	EN34	False	1510807539708882947
Misc	EN34	Other	1511492105079775235
Misc	EN34	Other	1511479415208919043
Misc	EN34	Other	1511480080803184642
Misc	EN34	Other	1511476283393384449
Misc	EN34	False	1508963473513975815
Misc	EN34	Other	1511482257936052224
Misc	EN34	False	1508397046855835653
Misc	EN34	Other	1511484577134559240
Misc	EN34	False	1510364838546923520
Misc	EN34	False	1510476099591020545
Misc	EN34	Other	1511480911145185283
Misc	EN34	Other	1511483117424582659
Misc	EN34	False	1508860905953669121
Misc	EN34	False	1508174308601905158
Misc	EN34	False	1508457116083888129
Misc	EN34	Other	1511488014077370381
Misc	EN34	Other	1511480129809227778
Misc	EN34	False	1511229982726508550
Misc	EN34	Other	1511480371325587460
Misc	EN34	False	1508188869694353412
Misc	EN34	Other	1510115987256844300
Misc	EN34	False	1508164262245589000
Misc	EN34	False	1508835250197221390
Misc	EN34	False	1508224158488043520
Misc	EN34	False	1511482162331234314
Misc	EN34	False	1508962552793145345
Misc	EN34	False	1508389579581272068
Misc	EN34	False	1508623777751572485
Misc	EN34	False	1508576456351358982
Misc	EN34	False	1511481933674414083
Misc	EN34	False	1509585129978613761
Misc	EN34	Other	1511491662161367043
Misc	EN34	Other	1511488799230017538
Misc	EN34	Other	1511483390263922692
Misc	EN34	Other	1511484312276901891
Misc	EN34	False	1510371034582724616
Misc	EN34	False	1510452852631777289
Misc	EN34	False	1511033398034370565
Misc	EN34	False	1509310899940732933
Misc	EN34	False	1508434567262138370
Misc	EN34	False	1511003156964126722
Misc	EN34	False	1508506710306344960
Misc	EN34	Other	1511484420921958405
Misc	EN34	Other	1511475948767510530
Misc	EN34	False	1508183634574037006
Misc	EN34	False	1511105840576667648
Misc	EN34	False	1509710743490412547
Misc	EN34	False	1508872635152834573
Misc	EN34	False	1508863034672001024
Misc	EN34	False	1509157237566152711
Misc	EN34	Other	1511478493585969154
Misc	EN34	False	1510710283911659520
Misc	EN34	False	1508223405564252165
Misc	EN34	False	1508160654359756805
Misc	EN34	Other	1511483713976119299
Misc	EN34	False	1510273599365599239
Misc	EN34	False	1508557419193856001
Misc	EN34	False	1508552510084112388
Misc	EN34	False	1508218431560110080
Misc	EN34	False	1508246648157196292
Ukraine	EN06	False	1508686899518582785
Ukraine	EN06	Other	1511493664379486211
Ukraine	EN06	False	1508554663460749327
Ukraine	EN06	Other	1508101637260267525
Ukraine	EN06	Other	1508127325015093249
Ukraine	EN06	Other	1511493156755456010
Ukraine	EN06	Other	1511493277928804361
Ukraine	EN06	True	1506778848964542465
Ukraine	EN06	True	1502927491635232770
Ukraine	EN06	Other	1511493796730929155
Ukraine	EN06	Other	1511493160412741634
Ukraine	EN06	Other	1511493206709518339
Ukraine	EN06	Other	1511493757362913288
Ukraine	EN06	Other	1507645640158986243
Ukraine	EN06	Other	1511493496728915971
Ukraine	EN06	Other	1508422717019631616
Ukraine	EN06	True	1503645038727041024
Ukraine	EN06	True	1505060120757211143
Ukraine	EN06	True	1503454617182515203
Ukraine	EN06	False	1511493167908065284
Ukraine	EN06	Other	1510965616395657218
Ukraine	EN06	Other	1510707540077723650
Ukraine	EN06	Other	1511493297579118593
Ukraine	EN06	Other	1511493318340882434
Ukraine	EN06	Other	1511493683568390150
Ukraine	EN06	Other	1503524196571361284
Ukraine	EN06	Other	1511493057597820929
Ukraine	EN06	False	1507416042552844295
Ukraine	EN06	Other	1511493795170369538
Ukraine	EN06	Other	1508716643995820034
Ukraine	EN06	Other	1511493764539375618
Ukraine	EN06	Other	1508434599705288710
Ukraine	EN06	Other	1511492884268150785
Ukraine	EN06	Other	1511493427518906368
Ukraine	EN06	False	1505469187258527744
Ukraine	EN06	Other	1502060594714882057
Ukraine	EN06	Other	1504221104679829509
Ukraine	EN06	Other	1511493866175692802
Ukraine	EN06	False	1506905897129451522
Ukraine	EN06	Other	1508517398717952000
Ukraine	EN06	Other	1509853123594145809
Ukraine	EN06	Other	1511493825411248128
Ukraine	EN06	Other	1510703735097417737
Ukraine	EN06	Other	1511492907899011075
Ukraine	EN06	Other	1504444026765905924
Ukraine	EN06	False	1510580142195847168
Ukraine	EN06	False	1509740374734127105
Ukraine	EN06	Other	1511493235088236544
Ukraine	EN06	Other	1511493226489864195
Ukraine	EN06	Other	1508869113514500101
Ukraine	EN06	False	1502379798966018055
Ukraine	EN06	Other	1510767199358697475
Ukraine	EN06	False	1511088664289361921
Ukraine	EN06	False	1506719273263247364
Ukraine	EN06	False	1504555677238411271
Ukraine	EN06	True	1504136380129198093
Ukraine	EN06	False	1502285617128173570
Ukraine	EN06	False	1503013957975654411
Ukraine	EN06	True	1511460911147593736
Ukraine	EN06	True	1504565217082195971
Ukraine	EN06	False	1510375907730485251
Ukraine	EN06	False	1503751161022668813
Ukraine	EN06	False	1505815397437685762
Ukraine	EN06	Other	1511493220915589120
Ukraine	EN06	False	1503667468535046148
Ukraine	EN06	Other	1511492923195817987
Ukraine	EN06	Other	1511119246654377984
Ukraine	EN06	Other	1511493677545312262
Ukraine	EN06	False	1506480619265482754
Ukraine	EN06	Other	1504471033150988297
Ukraine	EN06	Other	1503780956880003074
Ukraine	EN06	False	1510207869643276290
Ukraine	EN06	Other	1503673705926471691
Ukraine	EN06	False	1506510746779365376
Ukraine	EN06	Other	1508311847518171143
Ukraine	EN06	Other	1506149288350519299
Ukraine	EN06	Other	1502455334878990337
Ukraine	EN06	Other	1511493683731914761
Ukraine	EN06	True	1508564793304793098
Ukraine	EN06	Other	1502644164542058499
Ukraine	EN06	False	1507569516275978244
Ukraine	EN06	Other	1505833122000216066
Ukraine	EN06	Other	1510720450862755842
Ukraine	EN06	True	1506269754687950860
Ukraine	EN06	False	1510432237992484871
Ukraine	EN06	Other	1511493685304860676
Ukraine	EN06	Other	1503538982075916288
Ukraine	EN06	Other	1511492845365968900
Ukraine	EN06	False	1508580378516373507
Ukraine	EN06	Other	1507806173503930383
Ukraine	EN06	Other	1508480938883399695
Ukraine	EN06	Other	1511493629784825864
Ukraine	EN06	Other	1511493158366023684
Ukraine	EN06	True	1507284623784562688
Ukraine	EN06	Other	1509164781248425990
Ukraine	EN06	True	1510381226250711041
Ukraine	EN06	Other	1511493439841443847
Ukraine	EN06	Other	1511493676794810368
Ukraine	EN06	True	1505328573388931077
Ukraine	EN06	False	1502544668315164683
Ukraine	EN06	Other	1510387410924109824
Ukraine	EN06	Other	1511493433348743172
Ukraine	EN06	Other	1511492814324269061
Ukraine	EN06	Other	1506980634996129797
Ukraine	EN06	Other	1508202815495483393
Ukraine	EN06	Other	1507229743262969857
Ukraine	EN06	Other	1511492991101423616
Ukraine	EN06	True	1509159921102770183
Ukraine	EN06	Other	1507841843853099008
Ukraine	EN06	Other	1511493804767215616
Ukraine	EN06	Other	1510109059235520513
Ukraine	EN06	Other	1502037033241489409
Ukraine	EN06	False	1505657996008902667
Ukraine	EN06	Other	1511492814181478413
Ukraine	EN06	Other	1501931626401468416
Ukraine	EN06	Other	1511493115508625418
Ukraine	EN06	Other	1510642985637097478
Ukraine	EN06	Other	1507738618743312387
Covid	EN19	False	1488915265790218241
Covid	EN19	False	1488783373556453378
Covid	EN19	True	1488976317546704898
Covid	EN19	Other	1488987451142115334
Covid	EN19	Other	1489015348158423046
Covid	EN19	Other	1489022068788105217
Covid	EN19	False	1488979590391349249
Covid	EN19	False	1488989472033177600
Covid	EN19	Other	1489007473608511489
Covid	EN19	Other	1488959056798756866
Covid	EN19	False	1489022553368715265
Covid	EN19	False	1488821351100071938
Covid	EN19	False	1488993086588006400
Covid	EN19	False	1489020384636641287
Covid	EN19	False	1488786570207498243
Covid	EN19	Other	1489003770059149314
Covid	EN19	True	1488891529850720261
Covid	EN19	False	1488893689070071813
Covid	EN19	Other	1488996787256016896
Covid	EN19	False	1488891858759688199
Covid	EN19	Other	1489002186881343492
Covid	EN19	False	1488842488085454853
Covid	EN19	False	1488872468160958465
Covid	EN19	True	1488973848653357060
Covid	EN19	False	1488818147192938500
Covid	EN19	False	1488981157198901251
Covid	EN19	Other	1489004803590131714
Covid	EN19	False	1488803043135344640
Covid	EN19	Other	1488997983270039554
Covid	EN19	False	1488810904418500610
Covid	EN19	False	1488943568442073097
Covid	EN19	Other	1489009331299364864
Covid	EN19	True	1488909840684662791
Covid	EN19	False	1488882267946586114
