Topic	Event	Label	Tweet_ID
Covid	EN18	Other	1495694744919613442
Covid	EN18	False	1479500970895704073
Covid	EN18	False	1484446174182625283
Covid	EN18	Other	1495621648015577088
Covid	EN18	Other	1495752220339576834
Covid	EN18	False	1496252255275790340
Covid	EN18	False	1476803282395877376
Covid	EN18	Other	1495552761257250818
Covid	EN18	False	1476346839859224580
Covid	EN18	Other	1495627695694413826
Covid	EN18	False	1486879010810335236
Covid	EN18	False	1477010428865753090
Covid	EN18	False	1476378890360614915
Covid	EN18	False	1475831699393052674
Covid	EN18	False	1476784721438797824
Covid	EN18	Other	1496199774118285322
Covid	EN18	False	1484964195774861312
Covid	EN18	False	1475689376566886401
Covid	EN18	False	1483259068584435712
Covid	EN18	Other	1495547538811801614
Covid	EN18	False	1475648055525347331
Covid	EN18	Other	1496147313269645327
Covid	EN18	False	1480683450319339521
Covid	EN18	False	1476455547138240514
Covid	EN18	Other	1477806844643098626
Covid	EN18	True	1476528105124769792
Covid	EN18	False	1476173667096797185
Covid	EN18	Other	1496135861552955399
Covid	EN18	Other	1496217694005256192
Covid	EN18	Other	1495572304180428805
Covid	EN18	False	1479551543280082956
Covid	EN18	Other	1495865919477800960
Covid	EN18	Other	1487588943675670532
Covid	EN18	False	1482616537051717634
Covid	EN18	False	1476205468368392198
Covid	EN18	False	1479992860619550722
Covid	EN18	False	1486148365691736065
Covid	EN18	False	1476514614762377224
Covid	EN18	False	1478202811225710593
Covid	EN18	False	1484464432268955650
Covid	EN18	Other	1491783917505970192
Covid	EN18	True	1476401475261587456
Covid	EN18	False	1477891312619827205
Covid	EN18	False	1490344602573885444
Covid	EN18	False	1475844840122421256
Covid	EN18	Other	1495973325616603136
Covid	EN18	False	1487356986211680259
Covid	EN18	False	1482278921076760581
Covid	EN18	Other	1496068799581278209
Covid	EN18	False	1475574210655567872
Covid	EN18	Other	1495743176589692929
Covid	EN18	False	1476980637873713162
Covid	EN18	False	1475915257520574464
Covid	EN18	Other	1495663565340135426
Covid	EN18	False	1476375044553121795
Covid	EN18	False	1475604276235980801
Covid	EN18	True	1477384165695922180
Covid	EN18	False	1478082178831503360
Covid	EN18	False	1478001208375844864
Covid	EN18	False	1483898049910956033
Covid	EN18	Other	1496081688979558418
Covid	EN18	Other	1480918392043356161
Covid	EN18	False	1475988855027339264
Covid	EN18	Other	1496126387270393867
Covid	EN18	False	1476556194290585606
Covid	EN18	False	1478029431121793024
Covid	EN18	Other	1496111686746619906
Covid	EN18	Other	1495845034595344390
Covid	EN18	False	1476666862926716936
Covid	EN18	Other	1496139155109261312
Covid	EN18	Other	1492466239574364163
Covid	EN18	Other	1496216221691170816
Covid	EN18	False	1476708383180820495
Covid	EN18	False	1476371744499847173
Covid	EN18	False	1477456468064407552
Covid	EN18	False	1479184753706233858
Covid	EN18	False	1475937827422539778
Covid	EN18	False	1478097216132821006
Covid	EN18	False	1476637841882976258
Covid	EN18	False	1476544544267292677
Covid	EN18	True	1476567837531594756
Covid	EN18	Other	1496054659336708099
Covid	EN18	Other	1495636840401227776
Covid	EN18	False	1477503386916425730
Covid	EN18	False	1478011975158353922
Covid	EN18	False	1476041549242781699
Covid	EN18	False	1478462440039981064
Covid	EN18	False	1479686364300025861
Covid	EN18	Other	1496200405000368134
Covid	EN18	Other	1496161096843075591
Covid	EN18	Other	1479200137087881218
Covid	EN18	Other	1496092749422075905
Covid	EN18	Other	1496169508117135372
Covid	EN18	Other	1496156607570403336
Covid	EN18	Other	1485588335263424521
Covid	EN18	Other	1496075224709840896
Covid	EN18	False	1481996968121364480
Covid	EN18	False	1477551328817819655
Covid	EN18	False	1478250041773117444
Covid	EN18	Other	1496003853409570816
Covid	EN18	False	1479140620304322561
Covid	EN18	Other	1495932687684706304
Covid	EN18	Other	1495818834485428227
Covid	EN18	False	1482820256133431301
Covid	EN18	False	1479525624003837954
Covid	EN18	Other	1495752335540240392
Covid	EN18	False	1480646703493652482
Covid	EN18	False	1481877742195179520
Covid	EN18	True	1479747958186774533
Covid	EN18	False	1479475856346996738
Covid	EN18	False	1476471118722650116
Covid	EN18	Other	1475739822857854976
Covid	EN14	False	1489872705750847490
Covid	EN14	False	1480991323679244296
Covid	EN14	False	1509257432807395328
Covid	EN14	False	1508186332551696384
Covid	EN14	Other	1508864678394540043
Covid	EN14	Other	1478060911856259075
Covid	EN14	Other	1510558253624827908
Covid	EN14	Other	1509105186157039619
Covid	EN14	Other	1479261627602157570
Covid	EN14	Other	1509351744584974337
Covid	EN14	Other	1509487976660754443
Covid	EN14	Other	1489629465957310465
Covid	EN14	Other	1507893289378328577
Covid	EN14	False	1498800033281589249
Covid	EN14	Other	1509077615570731010
Covid	EN14	Other	1479220211135959042
Covid	EN14	Other	1508658093395263492
Covid	EN14	Other	1509981378166898694
Covid	EN14	False	1495288364467355648
Covid	EN14	Other	1477336601617436677
Covid	EN14	Other	1509204331307978757
Covid	EN14	Other	1508437119684993026
Covid	EN14	Other	1478817033173225472
Covid	EN14	Other	1480909743061356545
Covid	EN14	Other	1478273294755237891
Covid	EN14	Other	1478917247615733767
Covid	EN14	Other	1478193945603629057
Covid	EN14	Other	1478839247171997702
Covid	EN14	Other	1480932860089540610
Covid	EN14	Other	1510865625299632131
Covid	EN14	Other	1508794651863527430
Covid	EN14	Other	1491558848405991424
Covid	EN14	Other	1498995130669596675
Covid	EN14	Other	1508548780358090768
Covid	EN14	False	1498757989620391939
Covid	EN14	Other	1509438793513906176
Covid	EN14	Other	1490876126981353472
Covid	EN14	Other	1478534109248954368
Covid	EN14	False	1481094269847105542
Covid	EN14	Other	1488436118664089601
Covid	EN14	Other	1490784781000486920
Covid	EN14	Other	1483622483760668672
Covid	EN14	Other	1492837314132905984
Covid	EN14	Other	1493736094575349760
Covid	EN14	Other	1496476390249664522
Covid	EN14	Other	1509461925033295882
Covid	EN14	True	1509560311719804932
Covid	EN14	False	1511405960836833288
Covid	EN14	Other	1487510863993049090
Covid	EN14	Other	1508782775310168064
Covid	EN14	Other	1478815512100487169
Covid	EN14	Other	1481862439645814787
Covid	EN14	Other	1495822270270513159
Covid	EN14	False	1509350058323582980
Covid	EN14	Other	1510951031269740546
Covid	EN14	Other	1509470846653456387
Covid	EN14	Other	1492331128023228416
Covid	EN14	True	1508562315741913093
Covid	EN14	True	1480589897811566603
Covid	EN14	True	1491808034594693122
Covid	EN14	Other	1509947860611129347
Covid	EN14	Other	1509284809780211712
Covid	EN14	Other	1508111282079428613
Covid	EN14	False	1485328818499997705
Covid	EN14	False	1491822591312424960
Covid	EN14	False	1483044879659765761
Covid	EN14	Other	1478255236632309762
Covid	EN14	False	1509485165394989062
Covid	EN14	Other	1510040234255343616
Covid	EN14	Other	1478113870124179456
Covid	EN14	Other	1481649926845059084
Covid	EN14	False	1484214894429937667
Covid	EN14	Other	1479965267006410754
Covid	EN14	Other	1480102069650481156
Covid	EN14	Other	1490757119259328517
Covid	EN14	Other	1487028866199666695
Covid	EN14	Other	1507867338586140688
Covid	EN14	Other	1482729673809436672
Covid	EN14	False	1485622431549358080
Covid	EN14	Other	1510247318632771588
Covid	EN14	True	1498881607964495872
Covid	EN14	Other	1489254175712034820
Covid	EN14	Other	1486013493908180999
Covid	EN14	Other	1498727038420758528
Covid	EN14	Other	1508358633784070144
Covid	EN14	Other	1492151537472352260
Covid	EN14	Other	1492435708262322176
Covid	EN14	Other	1509705073617936387
Covid	EN14	False	1508075679262420997
Covid	EN14	Other	1489232641899569155
Covid	EN14	Other	1508626480070336513
Covid	EN14	Other	1499248498595831808
Covid	EN14	Other	1493377932521349122
Covid	EN14	Other	1509645231255277568
Covid	EN14	Other	1487048836111638533
Covid	EN14	Other	1492251804079476748
Covid	EN14	False	1480928218509156354
Covid	EN14	False	1510061996753838080
Covid	EN14	False	1509585743315939330
Covid	EN14	True	1499414077604614145
Covid	EN14	Other	1496618676883128321
Covid	EN14	Other	1510298667491622914
Misc	EN34	Other	1511492197794807808
Misc	EN34	Other	1511478385838538758
Misc	EN34	Other	1511491720784990208
Misc	EN34	Other	1511374463857745924
Misc	EN34	False	1508449549681057792
Misc	EN34	False	1509335114056151045
Misc	EN34	Other	1511491327678197763
Misc	EN34	False	1511480554088239105
Misc	EN34	Other	1511482356695281669
Misc	EN34	False	1508463339864825857
Misc	EN34	False	1508193168579129347
Misc	EN34	Other	1511485828576550917
Misc	EN34	False	1511406884410081288
Misc	EN34	False	1510292756819857413
Misc	EN34	Other	1511480149509824518
Misc	EN34	False	1508144260859658246
Misc	EN34	False	1508142734325940225
Misc	EN34	Other	1511486259977494531
Misc	EN34	False	1508910269220667393
Misc	EN34	False	1511105316091580420
Misc	EN34	False	1508511152896024576
Misc	EN34	Other	1511479565134221320
Misc	EN34	False	1508489959585558542
Misc	EN34	False	1508535982106320896
Misc	EN34	Other	1511479997994872834
Misc	EN34	False	1508230591627505664
Misc	EN34	False	1508218983304073221
Misc	EN34	Other	1511488868595474435
Misc	EN34	False	1509506673509031938
Misc	EN34	False	1508134468820688901
Misc	EN34	Other	1511490218163118081
Misc	EN34	False	1508562296397873159
Misc	EN34	False	1510807539708882947
Misc	EN34	False	1508864834829398016
Misc	EN34	Other	1511480263657807880
Misc	EN34	Other	1511492374098235399
Misc	EN34	False	1508400306035568642
Misc	EN34	False	1508137205230882821
Misc	EN34	False	1508259697110958081
Misc	EN34	Other	1511480418729709568
Misc	EN34	Other	1511478643213709327
Misc	EN34	False	1509889328092262401
Misc	EN34	False	1508736507422588928
Misc	EN34	False	1508161678092947464
Misc	EN34	False	1510725749119983617
Misc	EN34	False	1508902546198437896
Misc	EN34	Other	1511482804625936384
Misc	EN34	False	1508169725863501839
Misc	EN34	False	1511448984317005840
Misc	EN34	Other	1511480018513371142
Misc	EN34	Other	1511491131233955840
Misc	EN34	False	1508133044196106246
Misc	EN34	False	1508206264345526277
Misc	EN34	False	1508531415633309702
Misc	EN34	False	1508358546223558660
Misc	EN34	False	1508490971062980609
Misc	EN34	False	1509563676231192579
Misc	EN34	Other	1511492105079775235
Misc	EN34	False	1509230780102369280
Misc	EN34	False	1508288854389927938
Misc	EN34	Other	1511479415208919043
Misc	EN34	Other	1511480080803184642
Misc	EN34	False	1508157033119457288
Misc	EN34	Other	1511476283393384449
Misc	EN34	False	1508963473513975815
Misc	EN34	Other	1511482257936052224
Misc	EN34	False	1508397046855835653
Misc	EN34	Other	1511484577134559240
Misc	EN34	False	1510364838546923520
Misc	EN34	False	1510476099591020545
Misc	EN34	Other	1511480911145185283
Misc	EN34	Other	1511483117424582659
Misc	EN34	False	1508860905953669121
Misc	EN34	False	1508174308601905158
Misc	EN34	False	1508457116083888129
Misc	EN34	Other	1511488014077370381
Misc	EN34	Other	1511480129809227778
Misc	EN34	False	1511229982726508550
Misc	EN34	Other	1511480371325587460
Misc	EN34	False	1508188869694353412
Misc	EN34	Other	1510115987256844300
Misc	EN34	False	1508164262245589000
Misc	EN34	False	1508835250197221390
Misc	EN34	False	1508224158488043520
Misc	EN34	False	1511482162331234314
Misc	EN34	False	1508962552793145345
Misc	EN34	False	1508389579581272068
Misc	EN34	False	1508623777751572485
Misc	EN34	False	1508576456351358982
Misc	EN34	False	1511481933674414083
Misc	EN34	False	1509585129978613761
Misc	EN34	Other	1511491662161367043
Misc	EN34	Other	1511488799230017538
Misc	EN34	Other	1511483390263922692
Misc	EN34	Other	1511484312276901891
Misc	EN34	False	1510371034582724616
Misc	EN34	False	1510452852631777289
Misc	EN34	False	1511033398034370565
Misc	EN34	False	1509310899940732933
Misc	EN34	False	1508434567262138370
Misc	EN34	False	1511003156964126722
Misc	EN34	False	1508506710306344960
Misc	EN34	Other	1511484420921958405
Misc	EN34	Other	1511475948767510530
Misc	EN34	False	1508183634574037006
Misc	EN34	False	1511105840576667648
Misc	EN34	False	1509710743490412547
Misc	EN34	False	1508872635152834573
Misc	EN34	False	1508863034672001024
Misc	EN34	False	1509157237566152711
Misc	EN34	Other	1511478493585969154
Misc	EN34	False	1510710283911659520
Misc	EN34	False	1508223405564252165
Misc	EN34	False	1508160654359756805
Misc	EN34	Other	1511483713976119299
Misc	EN34	False	1510273599365599239
Misc	EN34	False	1508557419193856001
Misc	EN34	False	1508552510084112388
Misc	EN34	False	1508218431560110080
Misc	EN34	False	1508246648157196292
Ukraine	EN06	True	1503454617182515203
Ukraine	EN06	Other	1511493795170369538
Ukraine	EN06	Other	1508716643995820034
Ukraine	EN06	Other	1511493764539375618
Ukraine	EN06	Other	1508434599705288710
Ukraine	EN06	Other	1511492884268150785
Ukraine	EN06	Other	1511493427518906368
Ukraine	EN06	Other	1502060594714882057
Ukraine	EN06	Other	1504221104679829509
Ukraine	EN06	Other	1511493866175692802
Ukraine	EN06	Other	1508517398717952000
Ukraine	EN06	Other	1509853123594145809
Ukraine	EN06	Other	1511493825411248128
Ukraine	EN06	Other	1510703735097417737
Ukraine	EN06	Other	1511492907899011075
Ukraine	EN06	Other	1504444026765905924
Ukraine	EN06	False	1509740374734127105
Ukraine	EN06	Other	1511493235088236544
Ukraine	EN06	Other	1511493226489864195
Ukraine	EN06	Other	1508869113514500101
Ukraine	EN06	False	1502379798966018055
Ukraine	EN06	Other	1510767199358697475
Ukraine	EN06	Other	1511493732478210054
Ukraine	EN06	False	1511088664289361921
Ukraine	EN06	Other	1511493179849449472
Ukraine	EN06	False	1506719273263247364
Ukraine	EN06	Other	1508156689765310467
Ukraine	EN06	False	1504555677238411271
Ukraine	EN06	Other	1502113646326992898
Ukraine	EN06	Other	1510959921105412097
Ukraine	EN06	Other	1511492882540244992
Ukraine	EN06	True	1504136380129198093
Ukraine	EN06	Other	1504981375639769090
Ukraine	EN06	False	1502285617128173570
Ukraine	EN06	False	1503013957975654411
Ukraine	EN06	False	1504964804276011015
Ukraine	EN06	True	1511460911147593736
Ukraine	EN06	False	1505847045726392323
Ukraine	EN06	Other	1503485493752832001
Ukraine	EN06	Other	1504248965281116161
Ukraine	EN06	False	1504366048514088965
Ukraine	EN06	False	1506647449846362113
Ukraine	EN06	False	1504653746554515465
Ukraine	EN06	False	1502836096710885379
Ukraine	EN06	Other	1510528654308253704
Ukraine	EN06	True	1504565217082195971
Ukraine	EN06	True	1510356408981614595
Ukraine	EN06	Other	1511493084399513600
Ukraine	EN06	Other	1511492912747630601
Ukraine	EN06	False	1508412582159396866
Ukraine	EN06	False	1510375907730485251
Ukraine	EN06	False	1503751161022668813
Ukraine	EN06	Other	1511493474893410308
Ukraine	EN06	False	1505815397437685762
Ukraine	EN06	Other	1505337580643971072
Ukraine	EN06	Other	1511493515909369856
Ukraine	EN06	Other	1511492981500612609
Ukraine	EN06	True	1505447834778324993
Ukraine	EN06	Other	1511493062391906306
Ukraine	EN06	Other	1511493638265651200
Ukraine	EN06	Other	1511492966531096579
Ukraine	EN06	Other	1511493220915589120
Ukraine	EN06	False	1503667468535046148
Ukraine	EN06	Other	1511492923195817987
Ukraine	EN06	Other	1511119246654377984
Ukraine	EN06	Other	1511493677545312262
Ukraine	EN06	False	1506480619265482754
Ukraine	EN06	Other	1504471033150988297
Ukraine	EN06	Other	1503780956880003074
Ukraine	EN06	False	1510207869643276290
Ukraine	EN06	Other	1503673705926471691
Ukraine	EN06	True	1511291566668849157
Ukraine	EN06	False	1506510746779365376
Ukraine	EN06	Other	1508311847518171143
Ukraine	EN06	Other	1506149288350519299
Ukraine	EN06	Other	1502455334878990337
Ukraine	EN06	Other	1511493683731914761
Ukraine	EN06	True	1508564793304793098
Ukraine	EN06	Other	1502644164542058499
Ukraine	EN06	False	1507569516275978244
Ukraine	EN06	Other	1505833122000216066
Ukraine	EN06	Other	1510720450862755842
Ukraine	EN06	True	1506269754687950860
Ukraine	EN06	False	1510432237992484871
Ukraine	EN06	Other	1511493685304860676
Ukraine	EN06	Other	1503538982075916288
Ukraine	EN06	Other	1511492845365968900
Ukraine	EN06	False	1508580378516373507
Ukraine	EN06	Other	1507806173503930383
Ukraine	EN06	Other	1508480938883399695
Ukraine	EN06	Other	1511493629784825864
Ukraine	EN06	Other	1511493158366023684
Ukraine	EN06	True	1507284623784562688
Ukraine	EN06	Other	1509164781248425990
Ukraine	EN06	True	1510381226250711041
Ukraine	EN06	Other	1511493439841443847
Ukraine	EN06	Other	1511493676794810368
Ukraine	EN06	True	1505328573388931077
Ukraine	EN06	False	1502544668315164683
Ukraine	EN06	Other	1510387410924109824
Ukraine	EN06	Other	1511493433348743172
Ukraine	EN06	Other	1511492814324269061
Ukraine	EN06	Other	1506980634996129797
Ukraine	EN06	Other	1508202815495483393
Ukraine	EN06	Other	1507229743262969857
Ukraine	EN06	Other	1511492991101423616
Ukraine	EN06	True	1509159921102770183
Ukraine	EN06	Other	1507841843853099008
Ukraine	EN06	Other	1511493804767215616
Ukraine	EN06	Other	1510109059235520513
Ukraine	EN06	Other	1502037033241489409
Ukraine	EN06	False	1505657996008902667
Ukraine	EN06	Other	1511492814181478413
Ukraine	EN06	Other	1501931626401468416
Ukraine	EN06	Other	1511493115508625418
Ukraine	EN06	Other	1510642985637097478
Ukraine	EN06	Other	1507738618743312387
Covid	EN19	False	1488981157198901251
Covid	EN19	False	1488803043135344640
Covid	EN19	False	1488810904418500610
Covid	EN19	False	1488943568442073097
Covid	EN19	False	1488882267946586114
Covid	EN19	True	1488856964121649156
Covid	EN19	Other	1488886272068308992
Covid	EN19	Other	1488991805471432711
Covid	EN19	Other	1489006560445669383
Covid	EN19	Other	1489012160063754240
Covid	EN19	False	1488828706084827141
Covid	EN19	True	1489007537374519298
Covid	EN19	Other	1489022697581334529
Covid	EN19	False	1488963617106108420
Covid	EN19	False	1489017684222038019
Covid	EN19	False	1488917486846107650
Covid	EN19	True	1488968188025053186
Covid	EN19	True	1488855203101257732
Covid	EN19	False	1488845388337627138
Covid	EN19	False	1488958375283019788
Covid	EN19	False	1488953936484700166
Covid	EN19	False	1488841891600863234
Covid	EN19	True	1489018716666826756
Covid	EN19	True	1488897459430600713
Covid	EN19	Other	1489024417061490689
Covid	EN19	True	1488919876647325700
Covid	EN19	Other	1489009488317276162
Covid	EN19	Other	1489012120024879104
Covid	EN19	False	1488997036691230728
Covid	EN19	Other	1489003200111808512
Covid	EN19	True	1488991133589987335
Covid	EN19	False	1488982455247802370
Covid	EN19	Other	1489005887490605057
Covid	EN19	False	1488819346080256000
Covid	EN19	Other	1488996859435757571
Covid	EN19	Other	1488875440290746369
